evolution$generation,nwCorrelation,sigmaDiscipline,alphaPreference,entryCostHierarchy,betaDC,depth,interdisciplinarity,evolution$samples
6000,0.583421634397844,0.010000043573997485,0.0015736209118643765,5.0,4.999995889556362,-0.0804365104535369,-1.760653585679962,1
6000,0.30548483654811265,0.010000000000817811,2.3137553839815377,0.0,2.8506513532525286,-0.0029341513384572053,-1.9907973289800864,1
6000,0.9940827396952046,0.01,0.11468843183412929,4.107187641399141,0.0,-0.004264174312571801,-1.9868236256972633,1
6000,0.0010432871285231543,0.01,0.6770725613290939,0.0,0.0,-0.009885392826442931,-1.969102294210904,100
6000,1.0,0.010000000018580988,0.0,4.788536516843212,5.0,-0.05599168165040687,-1.8366206721653247,2
6000,0.0,0.01000000025124529,0.01987007885503744,4.062502337762359,0.0,-0.006281644683399149,-1.980944267663191,3
6000,0.0,0.01,0.05979275154925225,0.7014850882360448,4.904744695597028,-0.02515019667057248,-1.9256529835029275,5
6000,0.6810264177652026,0.01,0.015533677457342061,4.902192089742998,4.821960459587335,-0.05454232318980582,-1.8369236110778941,6
6000,0.0,0.01,1.9703738346155177,1.4334830917917951,4.728907277729309,-0.022279669286119866,-1.9318762672552912,7
6000,1.0,0.01,0.0023297569950893027,4.462643371772726,2.973247512546683,-0.0313954468162666,-1.9091470104960084,8
6000,0.27343150735237165,0.01,2.4145003691803827E-4,0.2911461703618251,2.4922788746214115,-0.01695344278535269,-1.951197334214676,10
6000,0.9509660427171261,0.01,0.0,5.0,5.0,-0.07378901620070916,-1.7969801309278708,1
6000,0.7711073791567589,0.01,0.0,5.0,4.966081167857148,-0.06648586827956442,-1.8155893788689927,1
6000,1.0,0.010000098824363765,0.0,0.22916267633365558,4.508822011359187,-0.01940491892379434,-1.9420380856819082,11
6000,0.9271754281004654,0.01,0.009752969217548261,5.0,4.997104641805746,-0.045860513111729846,-1.8650713756031203,15
6000,0.08092154169922541,0.01,2.133604788025087,1.6390872724646464,4.581186650070778,-0.017920724575629533,-1.9446723825370231,18
6000,0.0,0.01,0.0,0.9574063706732805,4.937629060980325,-0.02893795680844235,-1.9146222361300418,14
6000,0.9386694146378013,0.01,0.0,5.0,4.440623591423859,-0.04876015043467062,-1.8519694043032877,40
6000,1.0,0.010000001792793306,0.0,4.697891938643776,4.74998951809641,-0.0765153029257958,-1.774529351106824,1
6000,0.9134836686957664,0.010000033803828617,0.0618042097519702,4.274655545369344,5.0,-0.0791124046131826,-1.767113920746924,1
6000,0.0,0.01,0.0605527688283302,0.216078848344558,4.898589975597582,-0.018140120669087493,-1.9431059912877273,29
6000,0.585181877728501,0.010000044006962467,0.001528277836174445,5.0,5.0,-0.04148609511692694,-1.877823692412398,22
6000,0.3724605805955579,0.01,0.0038944941858218866,2.163691781972444,1.7156741195794716,-0.019778253205010622,-1.9395643472678008,35
6000,1.0,0.01,0.10316891713023531,4.073803511475848,5.0,-0.0626488610893003,-1.8330579152655242,1
6000,0.9462235296470033,0.01,4.7918358855497537E-4,4.996400337893384,4.999826159388519,-0.07379243743519853,-1.77848281906085,1
6000,0.7051463050075318,0.010000002957785626,0.30792504817765115,2.6273836150328718,3.9592830673450257,-0.027429865334127782,-1.916839338585895,19
6000,0.9742628802374826,0.01,0.009890841734054873,5.0,4.996024160559831,-0.07881617593477296,-1.770296740094035,2
6000,0.9792486074177591,0.01,0.08913529635283743,4.973446674366054,5.0,-0.03716790224131533,-1.8960142720831648,4
6000,0.19815262668484096,0.01,0.0,2.731698711451742,4.405780123964615,-0.058845146643781224,-1.8436326154826654,1
6000,0.7912302773731504,0.01,0.0,3.766557928102437,4.574810245413673,-0.04157292782296219,-1.8753658012878185,47
6000,0.47535998959815234,0.01,0.015199807675132264,0.0486957682629964,4.387251633814287,-0.022122380107459726,-1.9355518641330258,24
6000,0.0,0.01,0.0,0.38924332536593786,1.014786880579021,-0.012145178344391631,-1.9630214770931154,33
6000,1.0,0.01,0.0,4.411236898199959,2.4688380537808436,-0.030600443933933956,-1.9076778610788119,26
6000,0.9530363418640858,0.01,0.0,4.96849882650819,4.474192096146098,-0.0641479688477987,-1.8236672370385854,1
6000,0.0798269936320495,0.01,0.0,1.9077560650725855,0.0,-0.008808018789697175,-1.9718644473521891,72
6000,0.9958132755119596,0.010000000580487424,0.18282474221569897,2.7586421017133045,4.969300663071542,-0.03681692420178337,-1.888713887368627,61
6000,0.5107804193390221,0.01,0.2047401408720599,5.0,4.723380559856109,-0.06454359314284647,-1.819538426699045,1
6000,0.09679818354665534,0.01,0.0,1.2065249560437752,4.658919964490359,-0.02702201276021444,-1.9177399235967203,55
6000,1.0,0.01,0.0,4.896551566896173,4.750955375627147,-0.05759440519193361,-1.8460050906414758,1
6000,0.46864867036310187,0.01,0.0,0.49979854585017414,4.39747481732319,-0.024213319490758778,-1.9259430304155343,100
6000,0.7797847691849489,0.010000006733031742,0.0017984003066574903,4.861037305368903,4.97530518942363,-0.04967323414304239,-1.8541613292641164,18
6000,0.9845310255171129,0.010000000097339382,0.06456224032811023,4.896849852998809,5.0,-0.05935053230777728,-1.8404448349814244,1
6000,0.06636379874622263,0.01,1.6407423803719197,0.0,4.945538410196366,-0.00967896034674418,-1.9699701918406196,27
6000,0.6744718508276294,0.01,0.0,4.306259746543685,4.869526226916822,-0.062458322303880515,-1.8182232035335235,2
6000,0.8096687311716905,0.01,0.0,3.7125605994418494,4.571886063221891,-0.052079756705225994,-1.8493080474301031,2
6000,0.7541434347975207,0.010000000007703815,0.0,3.890761678675063,4.854524820661683,-0.051521940766294023,-1.8680625707849912,1
6000,0.7176012467538792,0.01,0.0,4.9811243968341135,5.0,-0.056708609836906385,-1.8346015622071077,2
6000,0.3485807905764401,0.01,0.00394223105380877,2.188021888625434,2.173999211962917,-0.04361564509544264,-1.8859353064766244,1
6000,0.0,0.01,0.0,2.5316473885734014,4.111693598505371,-0.030090491586997323,-1.9118708343581559,88
6000,1.0,0.01,0.0,4.861324898157817,4.735043600925221,-0.04576763717556859,-1.862448310785258,56
6000,0.9551547742091371,0.01000000259396393,0.21083558100096875,4.962371173041376,3.1038634143110784,-0.032440374378222725,-1.9016316001255855,55
6000,0.9865888027271623,0.01,0.07746710649985436,4.9763157781994,5.0,-0.0477414107755356,-1.8562533444637028,61
6000,1.0,0.01,1.7136767251331897,2.927632937642298,3.5205731365711017,-0.02273254827152955,-1.9298847178583387,100
6000,0.8053192022875713,0.01,0.0,4.9119031135025235,4.992567640280629,-0.03965501324184131,-1.8840044876436868,8
6000,0.797193140083818,0.01,0.0,3.574738655187963,4.574065664272691,-0.05383663330337504,-1.8631897681323386,1
6000,0.9391101616339639,0.01,0.0,5.0,4.439395858682449,-0.04303627818459678,-1.8711894156645228,81
6000,0.15445140011046482,0.01,0.10906219368338774,3.9776227198954044,4.944447349114854,-0.03828493439368373,-1.8831098851984223,100
6000,0.0,0.010000023776108067,0.020143426695983794,0.9586535547012748,4.916683328770918,-0.026131997216237844,-1.9208787502976064,100
6000,0.8004868238536617,0.01,0.0,3.514778634186934,4.577465953869762,-0.04652655455938633,-1.878326108053097,1
6000,0.9119690269092027,0.01,0.5274626427558983,5.0,4.681981424233413,-0.054039935699160185,-1.8601943974053514,1
6000,0.6838386025338865,0.010000028390157928,9.499954567778658E-5,4.4728025822911235,4.997281107974018,-0.04371898402013121,-1.8803796732366338,2
6000,0.6643956321649842,0.01,0.09240384423324095,2.4244069417220184,1.4335948371988494,-0.01726522217797405,-1.9485011527779927,100
6000,0.8533352555646334,0.01,1.1144903946908575E-7,3.354996879041855,4.530327048560404,-0.06087681531197755,-1.8386183200204242,1
6000,1.0,0.01,0.008930732518272519,4.988114338095621,4.733013236632399,-0.038720809233352596,-1.8879703890944959,6
6000,0.7980550487117126,0.010000000119208896,0.009411913558751957,4.612471657411235,4.935262654925908,-0.04420797072316314,-1.8663776293415082,13
6000,0.6624340500741979,0.01,2.4950767863769765,2.097759058356378,5.0,-0.02675013483485663,-1.9232379078805233,48
6000,0.0,0.010000046917693016,0.8889000014423455,3.2088833543730995,5.0,-0.033599127368755005,-1.8992081524319708,20
6000,0.1948879040359656,0.01,1.8888247043719597,0.6882294151367301,4.922968819572708,-0.015382950243801655,-1.9546391092084523,100
6000,1.0,0.01,0.006529785302994118,4.908192681076662,4.41054498506551,-0.06598069400237566,-1.8193149927171421,1
6000,0.5563274306912435,0.010000044185287365,0.0,4.790250639133367,4.985902917172348,-0.0514652338180323,-1.8556007844818578,2
6000,1.0,0.01,0.0,4.843540652570654,4.740813767780181,-0.05658678221308869,-1.8468956254099032,1
6000,0.9727685815626055,0.01,0.47150303280739375,2.236249121127933,4.919694603766773,-0.034538675078817985,-1.9029818562307121,2
6000,0.004355384776340141,0.010008331810047316,0.060200907443874456,0.46921257237940495,5.0,-0.013622012788740383,-1.965830905213763,1
