evolution$generation,nwCorrelation,sigmaDiscipline,alphaPreference,entryCostHierarchy,betaDC,depth,interdisciplinarity,evolution$samples
7000,0.9293800712673324,0.010000000096563695,0.0,5.0,4.9979008774203715,-0.08632344426931826,-1.7329717631553512,1
7000,0.029246852125425788,0.01,1.4010117168113774,0.0,2.7405375910730685,-0.002487919400277792,-1.991691709948726,1
7000,0.9426856621493636,0.01,0.4809556276629529,2.340325015483083,4.900954128888758,-0.02920271502868009,-1.9099400976267056,100
7000,0.8702006203880942,0.010000008633669826,0.012075334045191162,5.0,4.74444920241777,-0.06999372025225911,-1.7990000237654162,2
7000,0.11213824250428689,0.01,1.7213142623159619,0.0,4.946899838121542,-0.011200839144282793,-1.9715466285143577,3
7000,0.3543180992202424,0.01,2.567723608435405,0.0,3.2327146593298197,-0.008845360612814017,-1.972400214564344,4
7000,0.707978811021699,0.01,0.0,4.986840781421429,5.0,-0.05427410686377723,-1.84129563414966,6
7000,0.18411938649464474,0.010000000161669239,0.6242773592058227,2.1427274349206686,0.0,-0.009562678280265639,-1.970711652705856,7
7000,0.6535206584486609,0.01,3.011212286636049,2.408361788764604,5.0,-0.029410509898422844,-1.9179925399086766,8
7000,0.8258863681638436,0.01,0.0,1.896094539263984,4.979252632961821,-0.03374864139520968,-1.906596456551885,9
7000,1.0,0.01,0.0,4.875551174523354,4.7357933406774215,-0.08341927532845793,-1.7486067591154273,1
7000,0.7887126991015388,0.01,5.0,2.1573786261670587,0.0,-0.009003691449472814,-1.971003364093344,10
7000,0.9747748370391259,0.010000000069507634,0.09898791983665059,5.0,5.0,-0.07631872955689048,-1.7692411650524726,1
7000,0.0,0.010000005497296516,2.0129616839264868,0.0,2.5324532701309783,-0.009913372061021787,-1.9693643610433198,14
7000,1.0,0.01,5.0,0.0,2.745141730614054,-0.008651179840002975,-1.973601372839094,11
7000,0.8362089827122922,0.0100000089467213,0.0018372709564650645,4.8989213314243525,4.97347011664672,-0.07367715135112929,-1.7788921234129027,1
7000,0.9280372876541226,0.01,0.001691087233187116,5.0,5.0,-0.08078655657730915,-1.762341531139091,1
7000,1.0,0.01,0.20316600166384785,5.0,4.721198361830581,-0.08263657426856558,-1.7514571307316447,1
7000,1.0,0.01,0.08750962872012485,5.0,5.0,-0.07292225829566328,-1.7839220768575401,1
7000,1.0,0.010000059157245136,6.231400246783492E-5,5.0,5.0,-0.07281259234002627,-1.794120274860159,1
7000,0.9545009188409227,0.01,0.009358339516770106,5.0,5.0,-0.05289522430412419,-1.8330646818090726,24
7000,0.9843891116370471,0.01,1.3519187810503086E-5,4.221162012931639,5.0,-0.07750292793588305,-1.7640632940555339,1
7000,0.1478618957350758,0.01000004984643593,0.7103524718729421,0.5033334436076812,0.0,-0.008827985865600196,-1.9731739206164227,19
7000,1.0,0.01,0.19952956285634396,4.933456670832744,3.0660450815769815,-0.059691010781549064,-1.8425150122179996,1
7000,0.3690694029849314,0.01,0.0,2.1955845358012462,1.5871144782530135,-0.016852861926638076,-1.9490849588350505,15
