evolution$generation,nwCorrelation,sigmaDiscipline,alphaPreference,entryCostHierarchy,betaDC,depth,interdisciplinarity,evolution$samples
5000,0.813585173899942,0.01,0.35597269528017594,2.6693489319415327,3.8916637288212557,-0.027428013323859628,-1.9170483943193863,100
5000,0.7706384340467547,0.01,0.0,4.986473713855752,4.786715290055705,-0.04653085709347586,-1.8599416472186237,64
5000,0.991040740416198,0.01,1.0499021336807561,1.3779934192134735,4.334465593422107,-0.019222781846924546,-1.9401047226658092,100
5000,0.17020785022664597,0.01,3.3018530235720185,0.661640323501616,4.922365797105856,-0.015480216813934243,-1.9523456883293664,41
5000,0.7162883687133431,0.01,0.06279883608052553,4.842068104514165,5.0,-0.04478076457236026,-1.8671610307178068,100
5000,0.46857060663191696,0.01,4.061519812342938,1.2199479803610727,5.0,-0.018688675817134175,-1.9419095496035546,75
5000,0.09679818354665534,0.01,0.0,1.2065249560437752,4.658919964490359,-0.02893213490642648,-1.92873847190576,1
5000,0.08939296999135071,0.01000002428275345,0.0,1.955657037885297,4.874432821798486,-0.037619829052188455,-1.9024512464689822,1
5000,0.0,0.01,0.0,0.4628922831373688,4.9561250742913465,-0.034879708360623506,-1.9178059741014226,3
5000,0.0,0.010000020968824687,0.0,0.0,4.908876307547544,-0.018078211657445928,-1.945672155002221,37
5000,0.8548325801724908,0.01,3.1552059039487155,0.0,3.9391707537202114,-0.008475117482247174,-1.9730809127296876,70
5000,0.0,0.01,1.9703738346155177,1.4334830917917951,4.728907277729309,-0.01992386789964871,-1.938675311285815,81
5000,0.14967946460925868,0.010000028617326826,1.3004392327485266,5.0,1.4305997362928078,-0.017005510002645982,-1.94793905076454,100
5000,0.3724605805955579,0.01,0.0038944941858218866,2.163691781972444,1.7156741195794716,-0.017575898128271816,-1.946675833477779,72
5000,1.0,0.010000022646206055,0.0,4.433013447702966,4.990569196225877,-0.06313085747655565,-1.829066348310848,1
5000,0.19020653476637944,0.01,3.839707007192433,0.558052701178807,4.091489541218886,-0.013698274496882941,-1.9586731411166305,82
5000,0.5570207179332651,0.01,1.087394991588154,0.0,2.6411462706848816,-0.010747761025566755,-1.966471990093524,92
5000,0.1948879040359656,0.01,1.8888247043719597,0.6882294151367301,4.922968819572708,-0.014584410473773776,-1.9555295504378765,100
5000,0.1599309057753493,0.010000046019266948,2.0856253192327974,0.022464905841672062,4.914876893474675,-0.003495972154585109,-1.9893065128733751,1
5000,1.0,0.010000001579439885,0.0,0.0,4.614385568212631,-0.023177011736952698,-1.941404025779338,1
5000,0.4702785107737756,0.01,0.4076230803954515,4.020875738049832,2.0202398519946376,-0.020922037872622853,-1.9380298400716551,100
5000,0.7272455981465268,0.01,0.0,5.0,5.0,-0.046385657646780036,-1.8607613887420427,75
5000,0.812672399454392,0.01,0.34863935863107554,2.249212819641899,3.873805307041471,-0.02450373823306566,-1.9366042406149788,1
5000,0.28694559020379273,0.010000001447909732,0.6865951490718635,5.0,3.444604977858949,-0.02645234523265784,-1.9303010108218304,1
5000,0.741030136654365,0.01,0.0,4.966747122459289,4.939742969825293,-0.049113487246707714,-1.8718227875139175,1
5000,0.33842066692604683,0.01,2.0988400238448373,0.8931778038441152,2.956734084073636,-0.013560088210325952,-1.957707994552619,100
5000,0.0,0.01,0.0,3.497427289644994,4.054791535011338,-0.036483644494033976,-1.8900772930315302,100
5000,0.6608908451983299,0.01,0.0,4.750871165968161,4.868344057254716,-0.043015383181194536,-1.8696026275740905,84
5000,0.0313965977840377,0.01,1.6773283081984893,0.2683602645738044,4.904965429351847,-0.012659679746059234,-1.960526599989287,68
5000,0.03889457430211969,0.01,0.006047072075518318,0.9624534670546787,5.0,-0.03201118617436043,-1.9202454419609338,1
5000,0.7805456836643739,0.01,0.0,4.83639600886206,5.0,-0.0508174598679296,-1.8507051388342712,19
5000,0.0,0.01,1.1620542785186687,1.9661517539325906,5.0,-0.02277953336701814,-1.9317220959495787,4
5000,0.6219742318051286,0.01,0.051469809939062784,2.104791320286918,3.8268172102277105,-0.030110090491484824,-1.911330675632878,72
5000,0.6643956321649842,0.01,0.09240384423324095,2.4244069417220184,1.4335948371988494,-0.016908706611113683,-1.9490305692176544,100
5000,0.012803824456964229,0.01,1.2074236941548877,1.902140460826835,5.0,-0.029268352973323183,-1.9260955768141033,1
5000,0.5297341516665028,0.01,4.172052633529529,4.805984112218591,2.194623205558405,-0.019699874107289534,-1.9554857492475726,3
5000,0.9865888027271623,0.01,0.07746710649985436,4.9763157781994,5.0,-0.051847653707374264,-1.8705874610901672,1
5000,0.008341011908866018,0.01,2.4974177809513747,2.605204566358119,5.0,-0.02806134746788016,-1.9151694957675642,15
5000,0.9426856621493636,0.01,0.4809556276629529,2.340325015483083,4.900954128888758,-0.027818887038313353,-1.9153503355806138,100
5000,1.0,0.010000046979300388,4.980265053269639,4.134998642228799,3.621858093075541,-0.039053100900961465,-1.8995390290434897,1
5000,1.0,0.01,1.739653884431518,2.9518017627953324,2.3756590526853305,-0.017767563394537805,-1.9445396511732569,100
5000,0.7976164388184206,0.01,0.06715136222649461,4.787551131601052,4.80887040572641,-0.0520139424641683,-1.8589383896596297,1
5000,0.22200004534451692,0.01,0.9986584382113285,3.014129403989911,0.1391785230346056,-0.009082288049003533,-1.9714334452756657,8
5000,0.6826266004848077,0.01,0.01541806689395034,4.902742061281067,4.829229248665277,-0.03294077495156934,-1.9187821616770018,1
5000,0.1332373596542029,0.01,1.7880147713901087,0.0,2.554925259220574,-0.016594047255873542,-1.9598001406833907,1
5000,0.19855640858045373,0.01,0.0,0.21680387251986294,0.12738694176131576,-0.014529747974377224,-1.9615364874861998,1
5000,0.08818948962123216,0.01000005124627046,1.4642434446382833,1.4468052650616394,0.0,-0.009549283970405217,-1.976055499561436,1
5000,0.8471502689636896,0.01,0.00997444259423109,4.987791446863227,4.733999459400511,-0.04251802010802287,-1.869254882684551,100
5000,0.7615765456954571,0.01,0.0,5.0,4.577241592958723,-0.05472684395695391,-1.8526923131601494,3
5000,0.9468863025824521,0.01,1.2531130855911612,5.0,4.028889275886721,-0.03207041999758081,-1.9011427346640808,100
5000,1.0,0.01,0.0,1.955847736606764,3.6648187251433106,-0.04166754832344068,-1.8972131363182236,2
5000,0.27257953782445893,0.01,3.156121399579784,3.810118741049256,0.268624635250488,-0.0054613011287489854,-1.9823618747184173,2
5000,0.9980356262334075,0.01,0.07188864431324297,2.782833890751682,4.971479513208223,-0.0330150596120174,-1.9013096791652355,4
5000,0.8327404891670842,0.01,1.4268986806671455,5.0,4.5870078318981165,-0.05413791825945002,-1.8528491652236168,1
5000,0.0,0.01,0.0,2.5316473885734014,4.111693598505371,-0.022615864075627524,-1.9369822973074657,6
5000,0.0,0.01,0.0,0.3486836189253881,4.9378762885486065,-0.02159320218282399,-1.934474371715519,100
5000,0.9439140100283542,0.01,0.08238372182720936,3.9107521617683734,1.4163263420060108,-0.020998987451062646,-1.9501248869810512,1
5000,0.0,0.01,3.7362050020824835,0.006959750219661233,4.835609387635714,-0.006735696502228594,-1.9794211780517124,1
5000,0.0,0.01,0.8790483271807019,0.0,1.0073392422285787,-0.005533351731649986,-1.984113414012032,1
5000,1.0,0.010000046618584486,4.922386463630799,5.0,3.6154950723848724,-0.04423317391379723,-1.896728664535183,1
5000,0.09408452646508358,0.010000041924007231,1.374550430453638,0.0,1.293270623279534,-0.006362791937059383,-1.9780484863315948,4
5000,0.8017698731119401,0.01,0.07054300507393343,4.19755458834092,5.0,-0.04317318272919071,-1.871254892073629,71
5000,0.12563875628289825,0.01000004012120349,1.334489208665769,0.5477100030260774,1.5810986066316601,-0.013648105085132537,-1.9634989165325674,1
5000,0.827355511789643,0.01,0.5235679325186636,2.835600273886704,4.080707166329362,-0.028323240578651012,-1.9124239630795672,100
5000,0.9449676335697407,0.010000018589452929,4.770522510881073,3.946307176931485,2.6498846368094684,-0.024093896476837164,-1.9388110932896174,1
5000,0.38811990617286096,0.01,0.597881739103105,0.45606086971091336,1.2745369980592092,-0.003971427949980025,-1.986677191084239,1
5000,0.0010432871285231543,0.01,0.6770725613290939,0.0,0.0,-0.009211428586521776,-1.9703984982493963,92
5000,0.15899866717681033,0.01,2.0647497371251595,0.0,5.0,-0.00875397961308736,-1.9714301803171859,23
5000,0.8228453593500535,0.01,0.3800756589717141,2.715644918446233,3.892565436317936,-0.02402277952904067,-1.93086773673513,3
5000,0.7640205994050252,0.01,0.0,4.151310685772432,4.588159367372249,-0.04353704120662896,-1.8682404559382404,100
5000,0.15523687078510132,0.01,1.118021816938066,0.0967314909145813,1.1099434232511094,-0.006692417679035252,-1.9813998553643841,1
5000,0.002481979216065383,0.01,1.8563692834510004,0.27539241988070395,4.9477076274512815,-0.00792142837711835,-1.978977459165808,1
5000,0.11540647341453353,0.01,3.7898007252615056,0.24245820280822508,3.9736283682970197,-0.003643923650716907,-1.9883130591083251,1
5000,0.8843388863729279,0.01000004376160259,0.01189979349845639,4.41266301767851,4.896604837866717,-0.04590800548171548,-1.8710075473432695,2
5000,0.15766267736651463,0.01,0.03727980852297124,4.045544800201767,0.0,-0.012610426702797628,-1.9666648282089005,1
5000,1.0,0.01,0.05249553224701927,4.972116289874926,5.0,-0.04937086045043882,-1.8609282498449742,2
5000,0.9037510444114545,0.01,0.0,5.0,4.494471624157633,-0.04902725300917122,-1.8516688994888126,15
5000,1.0,0.01,4.354919482084976,5.0,3.561764954455228,-0.029453443591380545,-1.9122669372157386,100
5000,1.0,0.01,1.7136767251331897,2.927632937642298,3.5205731365711017,-0.023883030379453777,-1.9274485399398014,100
5000,0.0,0.01000000000289631,0.9958931484570215,0.0,0.0,-0.0044151529993829595,-1.9859120649019923,1
5000,0.04988969852881503,0.01000000022705242,0.033215315224516186,3.882012873816259,0.40813318954395095,-0.01225094835731668,-1.9619822932537911,100
5000,5.500772005266826E-4,0.010000000543564883,0.6616201736147833,0.0,0.08542546378353477,-0.009863760717800076,-1.973939464844704,1
5000,0.08127623567430228,0.01,0.0,0.0,0.8622724628602274,-0.011207951804229845,-1.9649039549650393,100
5000,0.0798269936320495,0.01,0.0,1.9077560650725855,0.0,-0.007213773688632439,-1.9773473156546977,6
5000,0.5276965228561149,0.01,5.0,2.94764632679005,2.705064775421585,-0.01773429497407228,-1.9457071628969573,100
5000,0.856643313692172,0.010000002939680256,0.4428321972600463,5.0,5.0,-0.02632936218637679,-1.934013365316238,1
5000,0.0,0.01,1.6058252969141638,0.0,0.8542939901987032,-0.012524446338138016,-1.9687740694689233,2
5000,0.8935985842772567,0.01,3.5947456244513134,3.678987753989741,0.0,-0.007560908990729314,-1.977711134052593,2
5000,0.24791740019165268,0.01,2.5847018549864775,3.758498670406052,0.8924049731758172,-0.013428881015172589,-1.9580648648906498,100
5000,0.007051700977315847,0.01,0.020766959442916278,0.2239302800272315,0.0,-0.003843147788544514,-1.9874193376246194,1
5000,0.7490367839518668,0.01,3.2614770968302356,0.0,4.4956146104496595,-0.00448731027886156,-1.9858199648333057,1
5000,0.652069653551072,0.01,0.08228306938056755,2.866027898907067,1.0012524557883502,-0.008331059543851127,-1.976864330261715,1
5000,0.46054312539030284,0.01,0.0,0.5359822929410493,4.384743924904984,-0.02451205433465241,-1.9303428629146413,4
5000,0.6727854205224906,0.01,2.513613094171099,0.0,4.997963831452533,-0.003713095813359857,-1.9880113730811844,1
5000,0.7335304710969912,0.010000044838937693,4.474668893761377,2.0692175326887736,0.0,-0.010390004265318295,-1.9735371746271648,1
5000,0.1794669266189386,0.01,0.8732110148290634,0.0,1.6824881110061445,-0.0046054552370879635,-1.9849610164171296,1
5000,1.0,0.01,0.0,5.0,5.0,-0.045165684644249665,-1.8609087910173048,100
5000,0.681987954889268,0.01,0.01599346497456699,4.906231153107359,4.835939589303403,-0.045027415064984366,-1.8683651637183656,17
5000,0.013652247511786413,0.01,3.965776333264918E-7,3.6618983061411816,4.035702232893021,-0.030270684186786252,-1.9199748490191544,2
5000,0.8119037071157088,0.01,0.0012386856801676327,5.0,0.3101324603749023,-0.007190801370862614,-1.97916503039423,1
5000,0.0012928559691645488,0.01,1.40890128855258,0.0,0.7224893927125253,-0.0039586478684402494,-1.9871102899697548,1
5000,0.7154516650804051,0.01,5.0,0.0,3.9794118432142933,-0.005045037647191686,-1.98485107430648,1
5000,0.2664617323655074,0.01,1.1437192673962921,0.15204533538692233,0.0,-0.010180055436308344,-1.96948603466117,16
5000,0.04283195867580081,0.01,2.0015910590650443,0.0,2.825641102261635,-0.005068859581548706,-1.9845139770349294,1
5000,0.183318470865434,0.01000000058300308,2.5939620003908708,3.4543000490080917,0.9206943616474954,-0.01359190470505647,-1.9653490827409605,1
5000,0.4739238808481575,0.01,0.3375654944525527,0.0,1.2512981723837302,-0.005133183923266371,-1.9841619652690932,1
5000,0.2707991334439545,0.01,2.749188416332273,4.00349611010014,0.0,-0.009697280616372199,-1.969904714380236,4
5000,0.0,0.010000023482364798,0.0,0.9602529846704491,4.354014205551633,-0.027617250140801762,-1.9200085569742882,2
5000,0.5027061022926791,0.01,0.0,5.0,0.14407350693855403,-0.011070500716941078,-1.9702467443522511,1
5000,0.7380300353723278,0.01,0.07468010126877211,4.894131231530879,5.0,-0.04887808996825094,-1.8528895258785,4
5000,0.24660018778797677,0.01,3.2010310763623746,4.011650256709841,0.36517463785357535,-0.004635908924519963,-1.9849119035677327,1
5000,0.16060645169754495,0.01,5.0,0.650510074006889,3.6492107672891545,-0.01227525099675333,-1.9702075372972334,1
5000,0.0,0.01,1.0426218267584315,0.2780899660380241,0.06091970499625037,-0.010212239848253427,-1.9696646587061628,2
5000,0.7928440157934865,0.01,4.699231779733976,2.1138836358518613,0.0,-0.009920905946371801,-1.9698028874442977,100
5000,0.33119658470622504,0.01,2.5309473038890555,0.0,3.2560530847916707,-0.012452971058160414,-1.968789432965014,1
5000,0.8374752335995496,0.01,1.2207521822311556,1.427180260640002,5.0,-0.03203909015501198,-1.9199812985694098,1
